id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,8434.69438244819,72.2183801429072,94.5228946924017,10,61.1628015825114,124.183486046032,67.9212240774237,1,1,1.82834581874548,124.183486046032,67.9212240774237,0.147445710428105,0.711995399491287,0.949012812697262,0.949012812697262,0.871163245855065,0.272656268375111,6,amarillo,1
2,geometrico,superior,1,2,7974.74060858296,143.826738761891,67.3467083098182,82.9695500060262,35.0902493687054,121.471473487443,65.6511391492038,1,1,1.85025690432237,121.471473487443,65.6511391492038,0.548006185799823,0.964467005076142,0.775918680564239,0.0274509803921569,0.56078431372549,0.775918680564239,2,azul,1
3,geometrico,superior,1,3,7548.92716513745,212.691320602708,41.2118164151091,153.137672603488,10.0000000000003,118.87413991216,63.5035270977827,1,1,1.87192972335407,118.87413991216,63.5035270977827,0.424418942043095,0.908728657980798,0.803741342859652,0.0733959255188123,0.803741342859652,0.472151690795852,4,verde,1
4,geometrico,superior,2,1,8880.56897577166,125.46213653748,136.047301424293,62.3533304851231,101.428176195407,125.956597200248,70.5049927766243,1,1,1.78649188149422,125.956597200248,70.5049927766243,0.160087719298246,0.632612664849263,0.945098039215686,0.945098039215686,0.92156862745098,0.346865197357157,6,amarillo,1
5,geometrico,superior,2,2,8388.09827730467,197.141012474012,107.619622275502,135.432707089828,74.1674023313757,123.166441563238,68.1037640678927,1,1,1.80851151546416,123.166441563238,68.1037640678927,0.423103431999875,0.93174542981838,0.796078431372549,0.0543155238245054,0.796078431372549,0.453269721489919,4,verde,1
6,geometrico,superior,2,3,7932.7600770489,266.031030585063,80.2979977964922,205.663061446455,47.9492774653706,120.495954454672,65.8342440868671,1,1,1.83029297481839,120.495954454672,65.8342440868671,0.0785480242354543,0.860102337080639,0.980392156862745,0.980392156862745,0.53676360445303,0.137254901960784,1,naranja,1
7,geometrico,superior,3,1,9356.40903837618,180.44344560094,178.926812465623,116.418761357761,142.984004449698,127.780253856397,73.2226518260885,1,1,1.74509186255489,127.780253856397,73.2226518260885,0.0988038996090697,0.926216973773997,0.982858268920137,0.982858268920137,0.612170009144805,0.0725131558057262,1,naranja,1
8,geometrico,superior,3,2,8828.65913023633,252.160069887858,149.180307837219,189.576901491381,114.472127610228,124.908572767822,70.6809703657963,1,1,1.76721643918272,124.908572767822,70.6809703657963,0.0903903946179115,0.876919095952888,0.983001817827466,0.983001817827466,0.587829568220309,0.120814435086867,1,naranja,1
9,geometrico,superior,3,3,8341.33947446775,321.04263721295,120.609308740068,259.838159706887,87.0675469072205,122.161840293112,68.2810561338446,1,1,1.7891029695506,122.161840293112,68.2810561338446,0.544627344089903,0.955487600886842,0.806504301758781,0.0359088576498238,0.6,0.806504301758781,2,azul,1
10,geometrico,izquierda,1,1,5022.08898288404,33.6438556401794,141.074668954529,9.99999999999999,87.9999999999999,47.2996257239023,106.17608291869,1,1,0.445482866043614,106.17608291869,47.2996257239023,0.0665856430446647,0.939654814289379,0.905882352941177,0.905882352941177,0.395933273651914,0.0549019607843137,1,naranja,1
11,geometrico,izquierda,1,2,6175.74949668788,78.626687355507,180.463778078228,52.4042843845213,121.618093907401,52.4594546008634,117.724241391298,1,1,0.445613018872604,117.724241391298,52.4594546008634,0.401003248982379,0.925648035507538,0.688875784893386,0.0509803921568627,0.688875784893386,0.309797210376589,4,verde,1
12,geometrico,izquierda,1,3,8794.7258303486,134.565244012876,229.446241573263,105.133045486637,163.421427416761,66.5808080019534,132.091004814639,1,1,0.504052551461661,132.091004814639,66.5808080019534,0.547077877106927,0.966101694915254,0.701960784313725,0.0235294117647059,0.513178949476278,0.701960784313725,2,azul,1
13,geometrico,izquierda,2,1,4171.62811513172,40.2043235244591,206.425079546766,18.6573412367355,158.045760915406,43.1038583112148,96.7808516122174,1,1,0.4453758940242,96.7808516122174,43.1038583112148,0.180858646959357,0.0708325148274804,0.71128388994518,0.705882352941177,0.71128388994518,0.662745098039216,3,blanco,1
14,geometrico,izquierda,2,2,5032.32445778125,81.4455774167082,248.377834620722,57.7776429107088,195.249114505857,47.347801662947,106.284226110531,1,1,0.445482866043614,106.284226110531,47.347801662947,0.193891841370331,0.0677083333333334,0.74606785582221,0.737756491143971,0.74606785582221,0.696235471988875,3,blanco,1
15,geometrico,izquierda,2,3,6900.96299428084,131.645940347275,299.444262817893,105.393931473102,240.532140051395,58.5536097954707,117.857174278171,1,1,0.496818374902406,117.857174278171,58.5536097954707,0.00598439864750845,0.862784181880017,0.810559644737034,0.810559644737034,0.137149412237712,0.111317337976791,5,rojo,1
16,geometrico,izquierda,3,1,3520.23366927511,45.6950125408233,261.119163563775,25.9032757259597,216.671958146401,39.5918203058536,88.9131553457433,1,1,0.445286416300251,88.9131553457433,39.5918203058536,0.389284507180611,0.807691569431211,0.694117647058824,0.133333333333333,0.694117647058824,0.322468786508029,4,verde,1
17,geometrico,izquierda,3,2,4179.37466275777,83.7637706524226,304.228862177167,62.1967939958061,255.804650301334,43.14386082501,96.8706690323607,1,1,0.4453758940242,96.8706690323607,43.14386082501,0.154228855721393,0.699401737686877,0.752941176470588,0.752941176470588,0.713725490196078,0.226138946431854,6,amarillo,1
18,geometrico,izquierda,3,3,5559.46707271968,129.295998931156,355.790319279028,105.603948757778,302.607465393335,52.2542967255424,106.392534606674,1,1,0.491146271857542,106.392534606674,52.2542967255424,0.192307692307693,0.0660510944372443,0.768627450980392,0.76078431372549,0.768627450980392,0.717647058823529,3,blanco,1
19,geometrico,derecha,1,1,8960.25619732649,207.728758627403,235.004698725425,164.791367266992,182.834803796227,85.5896905855655,104.688498533229,1,1,0.817565365677669,104.688498533229,85.5896905855655,0.145175487601909,0.77246490010543,0.894177569055903,0.894177569055903,0.807843137254902,0.203921568627451,6,amarillo,1
20,geometrico,derecha,1,2,7836.70905847669,280.377051401996,202.102223590993,240.30164954874,153.215424848666,79.9009364383119,98.08031554833,1,1,0.814648036067339,98.08031554833,79.9009364383119,0.121212121212121,0.110552763819096,0.787559227235474,0.787559227235474,0.762353465757632,0.698628336052282,3,blanco,1
21,geometrico,derecha,1,3,6911.5791782194,344.651764851897,172.992149833035,307.082749389406,127,74.9172506105938,92.2561776078054,1,1,0.812056737588653,92.2561776078054,74.9172506105938,0.00633103019294246,0.776334947695529,0.8,0.8,0.203100983895602,0.178585490158349,5,rojo,1
22,geometrico,derecha,2,1,8037.91567354384,199.15670621863,301.802145014055,158.569294726869,252.292729600997,80.9201595248513,99.3314363286114,1,1,0.81464803606734,99.3314363286114,80.9201595248513,0.403877982173627,0.938611917547103,0.701960784313725,0.0431372549019608,0.701960784313725,0.321494028635759,4,verde,1
23,geometrico,derecha,2,2,7078.6526040587,268.525211106127,266.737512961014,230.50416055912,220.193622883393,75.8173300781249,93.3645724106165,1,1,0.812056737588653,93.3645724106165,75.8173300781249,0.0708710805908077,0.938053097345133,0.892046526821441,0.892046526821441,0.410065053437121,0.0550907949962238,1,naranja,1
24,geometrico,derecha,2,3,6281.06347744556,330.291057087017,235.515899257832,294.53294484598,191.602687936195,71.3163831699716,88.0732196201764,1,1,0.809739708364585,88.0732196201764,71.3163831699716,0.228067795070162,0.0883205026086968,0.700227034682289,0.676513198331653,0.700227034682289,0.63921568627451,3,blanco,1
25,geometrico,derecha,3,1,7250.80501296198,191.481293405059,361.612555719534,153,314.506937163309,76.7337283319229,94.4930628366911,1,1,0.812056737588652,94.4930628366911,76.7337283319229,0.00308904048439932,0.852897774400299,0.834516157448544,0.834516157448544,0.125490196078431,0.124038172891302,5,rojo,1
26,geometrico,derecha,3,2,6425.32813067809,257.844755804348,324.984527922452,221.677749931331,280.570586635082,72.1307377383737,89.0789188096687,1,1,0.809739708364585,89.0789188096687,72.1307377383737,0.546187025776784,0.960858887602164,0.654901960784314,0.0256342407172953,0.480497406866196,0.654901960784314,2,azul,1
27,geometrico,derecha,3,3,5732.90086746436,317.27556381792,292.182844447488,283.161869876859,250.169950890239,68.0456424005811,84.2508155586962,1,1,0.807655592997491,84.2508155586962,68.0456424005811,0.179225122413573,0.0883619061933697,0.700892067591973,0.694450331792717,0.700892067591973,0.63921568627451,3,blanco,1
